age,daily_steps,sleep_hours,water_intake_l,calories_consumed,alcohol,resting_hr,cholesterol,family_history,disease_risk,gender
60.6905311778291,9349.752886836028,7.051732101616628,3.4083140877598153,2593.9260969976904,0.03233256351039261,63.57505773672055,206.00230946882218,1.0,1.0,Male
54.9895178197065,14660.188679245282,7.750524109014675,2.2345911949685537,3132.0964360587004,0.018867924528301886,75.75262054507337,225.29769392033543,0.014675052410901468,0.016771488469601678,Female
65.39319470699432,13643.115311909263,5.476748582230623,2.227977315689981,3105.2325141776937,0.017013232514177693,63.79773156899811,191.5406427221172,0.020793950850661626,0.011342155009451797,Male
40.83853211009174,15044.350458715597,6.538899082568807,2.063853211009174,2251.119266055046,0.025688073394495414,75.35045871559633,254.35412844036696,0.9963302752293578,0.001834862385321101,Male
31.918067226890756,14795.018907563026,7.771428571428571,1.6909663865546218,3300.1029411764707,0.012605042016806723,63.40126050420168,242.4096638655462,0.018907563025210083,0.012605042016806723,Male
62.134020618556704,12028.344329896907,8.010309278350515,3.44659793814433,2016.4164948453608,0.9938144329896907,61.99175257731959,232.30927835051546,0.07216494845360824,0.0288659793814433,Male
55.9,12237.419607843138,7.133921568627452,2.6656862745098038,2991.6960784313724,0.00392156862745098,86.19019607843137,253.43333333333334,0.021568627450980392,1.0,Female
61.839527027027025,5888.935810810811,5.084628378378378,2.327195945945946,2908.3597972972975,0.02027027027027027,73.4375,192.8310810810811,0.0033783783783783786,0.005067567567567568,Male
38.7887323943662,6184.941649899396,7.94748490945674,1.7678068410462777,2228.843058350101,0.01609657947686117,63.70221327967807,205.89134808853117,0.0,0.004024144869215292,Female
35.61524822695036,13935.521276595744,5.733865248226951,3.379432624113475,3014.0478723404253,1.0,79.61702127659575,235.7340425531915,1.0,0.010638297872340425,Female
61.413306451612904,8022.9375,4.660282258064516,2.91875,3180.828629032258,0.02620967741935484,67.83064516129032,256.3931451612903,0.008064516129032258,1.0,Female
57.136936936936934,14580.41981981982,7.089189189189189,3.6855855855855855,2844.169369369369,0.04864864864864865,62.54414414414414,197.5873873873874,0.9963963963963964,0.0018018018018018018,Male
34.663498098859314,15398.851711026617,7.692585551330799,2.2866920152091255,1979.726235741445,0.03612167300380228,84.58365019011407,242.52661596958174,0.019011406844106463,0.009505703422053232,Female
62.265342960288805,5793.474729241877,5.970938628158845,1.9034296028880866,2711.873646209386,0.039711191335740074,64.10649819494584,247.0812274368231,0.009025270758122744,0.007220216606498195,Male
43.483539094650205,6290.728395061728,7.51358024691358,3.0913580246913583,3201.3312757201647,1.0,82.93415637860082,224.8724279835391,0.018518518518518517,0.0102880658436214,Female
34.41048034934498,6471.102620087337,7.873580786026201,3.716812227074236,3017.211790393013,0.002183406113537118,85.02401746724891,188.23362445414847,0.039301310043668124,0.024017467248908297,Female
56.043373493975906,10477.684337349398,8.227228915662652,2.4616867469879518,2486.7036144578315,0.06506024096385542,82.66746987951807,265.09156626506024,1.0,0.9855421686746988,Male
34.33404710920771,15004.798715203426,7.60813704496788,2.813276231263383,2258.0599571734474,0.0,67.70021413276231,263.47751605995717,0.014989293361884369,1.0,Female
48.42702702702703,10670.63063063063,7.93045045045045,2.0926126126126126,2886.4612612612614,0.0,69.23963963963963,232.84864864864866,1.0,0.0,Male
42.721804511278194,5300.4680451127815,5.088157894736843,3.2928571428571427,2307.31015037594,0.005639097744360902,81.49248120300751,200.73496240601503,0.9981203007518797,0.020676691729323307,Male
52.544378698224854,6899.161735700197,7.942603550295858,2.074753451676529,3207.3214990138067,1.0,82.70019723865877,189.54437869822485,0.02564102564102564,0.0,Male
55.6278659611993,7036.469135802469,6.481657848324515,1.6435626102292769,2801.342151675485,1.0,81.43386243386243,226.7495590828924,0.9982363315696648,0.005291005291005291,Female
60.65344467640919,6240.885177453027,7.549478079331942,3.487891440501044,1926.5594989561587,0.006263048016701462,76.79123173277662,224.01461377870564,0.027139874739039668,0.018789144050104383,Female
63.796747967479675,15351.388211382115,6.734146341463414,1.9619918699186991,3032.0752032520327,0.014227642276422764,64.73373983739837,199.89430894308944,0.0020325203252032522,0.0,Female
32.40588235294118,10689.211764705882,6.341176470588235,3.164705882352941,2933.0019607843137,1.0,70.43333333333334,248.10980392156864,0.041176470588235294,1.0,Male
62.03180212014134,15998.196113074206,4.593109540636042,3.102296819787986,2422.678445229682,0.012367491166077738,64.22968197879858,257.9010600706714,0.01060070671378092,0.0017667844522968198,Male
65.03474903474904,13943.183397683397,7.364092664092664,1.9984555984555985,2101.4054054054054,0.009652509652509652,73.00772200772201,254.6872586872587,0.025096525096525095,0.02895752895752896,Female
53.109756097560975,14044.336585365854,4.779512195121951,1.9078048780487806,2772.3536585365855,0.9975609756097561,83.35121951219512,236.79268292682926,0.0951219512195122,1.0,Female
60.465408805031444,7579.844863731656,7.222641509433962,3.5056603773584905,2218.85534591195,0.07547169811320754,82.19287211740041,239.36058700209642,0.029350104821802937,1.0,Male
52.19117647058823,9620.520220588236,7.804227941176471,3.4306985294117647,3087.604779411765,0.02389705882352941,84.3216911764706,259.80514705882354,0.9963235294117647,0.007352941176470588,Male
61.145719489981786,14787.253187613844,7.5877959927140255,2.365573770491803,3234.0528233151185,0.01639344262295082,87.16211293260474,251.37340619307832,0.018214936247723135,0.012750455373406194,Male
34.909287257019436,9673.838012958964,4.940604751619871,3.8719222462203025,3265.4924406047517,0.023758099352051837,65.46652267818574,192.20518358531316,0.03023758099352052,0.008639308855291577,Female
48.205414012738856,11033.632165605095,6.655254777070064,2.8506369426751594,2633.4633757961783,0.0,76.2452229299363,187.19426751592357,0.0,1.0,Female
62.12658227848101,9586.185654008439,5.139240506329114,2.420886075949367,1866.379746835443,0.04430379746835443,62.63291139240506,195.89240506329114,0.9810126582278481,0.006329113924050633,Female
37.5,6651.244939271255,7.692712550607287,3.433400809716599,2032.0465587044534,0.038461538461538464,66.43117408906883,259.7611336032389,0.004048582995951417,0.012145748987854251,Male
50.95444685466377,14124.7136659436,7.727982646420824,2.477440347071583,2062.531453362256,0.008676789587852495,74.34273318872017,191.33188720173536,0.019522776572668113,0.004338394793926247,Male
43.088235294117645,14163.364705882354,5.295686274509804,3.909607843137255,3334.5607843137254,0.00784313725490196,87.26666666666667,202.4078431372549,0.9980392156862745,0.049019607843137254,Female
37.402,8560.78,8.037,2.0582,2448.954,0.028,66.488,228.468,1.0,0.016,Female
36.102783725910065,6655.576017130621,6.398286937901499,1.634475374732334,3328.5117773019274,0.029978586723768737,64.70449678800857,262.97216274089936,0.010706638115631691,0.01284796573875803,Female
58.151685393258425,6869.846441947566,8.099063670411985,3.5840823970037454,3285.370786516854,0.013108614232209739,63.20786516853933,240.39700374531836,0.00749063670411985,0.028089887640449437,Male
37.57462686567164,12123.944029850747,7.831716417910448,2.611007462686567,3179.917910447761,0.024253731343283583,67.6231343283582,250.86940298507463,0.018656716417910446,0.011194029850746268,Female
39.12012987012987,6453.256493506494,6.536363636363636,3.513961038961039,3351.905844155844,1.0,69.52272727272727,245.27597402597402,0.07467532467532467,0.012987012987012988,Female
63.37310195227766,14449.839479392625,8.260303687635576,3.2375271149674623,1801.0780911062907,0.004338394793926247,65.61388286334056,252.9002169197397,0.028199566160520606,0.013015184381778741,Female
36.0406852248394,8371.394004282654,4.703640256959314,2.0974304068522485,2013.7044967880086,0.014989293361884369,65.59957173447538,247.82655246252676,0.05139186295503212,0.004282655246252677,Male
40.96638655462185,7788.970588235294,8.099159663865546,2.1029411764705883,2911.0063025210084,0.0273109243697479,62.86974789915966,241.3403361344538,0.03571428571428571,1.0,Male
36.14218009478673,10118.151658767772,4.9827014218009475,1.7424170616113743,2945.841232227488,0.03317535545023697,84.24407582938389,211.89336492890996,0.011848341232227487,1.0,Male
33.94331983805668,15439.657894736842,6.389878542510122,3.5846153846153843,2138.275303643725,1.0,71.73684210526316,197.81578947368422,0.004048582995951417,0.0,Female
37.56699029126214,13310.291262135923,8.124466019417476,3.2535922330097087,3174.034951456311,1.0,85.69708737864077,251.9495145631068,0.05436893203883495,0.011650485436893204,Male
36.22727272727273,14526.254545454545,5.073090909090909,2.639090909090909,3217.2254545454543,1.0,71.87636363636364,242.64727272727274,0.005454545454545455,0.007272727272727273,Female
49.47041847041847,10010.160173160173,6.243290043290044,2.798989898989899,2438.005772005772,1.0,77.77489177489177,219.59018759018758,1.0,1.0,Male
53.242798353909464,10027.084362139918,5.4679012345679014,3.511934156378601,2997.3106995884773,0.01440329218106996,82.99794238683127,203.74897119341563,0.006172839506172839,0.00411522633744856,Male
60.922105263157896,14775.492631578947,5.6968421052631575,2.8987368421052633,2641.4778947368422,0.031578947368421054,70.52631578947368,252.27789473684211,1.0,1.0,Female
59.774422735346356,6753.078152753108,4.951687388987567,1.9179396092362344,3211.3623445825933,0.019538188277087035,65.62877442273535,249.45115452930727,1.0,0.019538188277087035,Male
31.83509513742072,6635.190274841438,6.967441860465116,1.8515856236786468,2948.983086680761,0.9894291754756871,79.10993657505286,196.61945031712474,0.03805496828752643,0.010570824524312896,Female
63.340241796200345,10166.635578583766,6.321934369602763,1.5887737478411053,2910.2193436960274,0.010362694300518135,87.05181347150258,256.8445595854922,0.018998272884283247,0.0,Male
36.55888223552894,7350.4011976047905,7.939920159680639,1.8604790419161676,2265.9760479041915,0.02594810379241517,62.1437125748503,187.3692614770459,0.021956087824351298,0.005988023952095809,Female
37.08467741935484,14816.838709677419,7.966532258064516,2.407258064516129,2001.75,0.9919354838709677,64.52620967741936,209.05443548387098,0.014112903225806451,0.004032258064516129,Male
64.57142857142857,15641.548387096775,5.541705069124424,3.7580645161290325,2181.8709677419356,0.03456221198156682,73.06912442396313,249.2004608294931,0.02534562211981567,0.004608294930875576,Male
34.98817567567568,5679.864864864865,7.948986486486487,1.9464527027027025,3146.7449324324325,0.0,82.6891891891892,194.28885135135135,0.02364864864864865,0.0033783783783783786,Male
38.78089887640449,8681.078651685393,6.624157303370787,3.6636704119850187,2613.4513108614233,0.99812734082397,78.47003745318352,259.84082397003743,0.003745318352059925,0.00749063670411985,Male
32.96531791907515,5704.094412331407,5.163198458574181,3.331984585741811,2008.0674373795762,0.011560693641618497,82.28516377649326,193.21772639691716,0.038535645472061654,0.0019267822736030828,Female
62.05804311774461,13775.248756218905,5.625207296849088,2.5960199004975126,2784.1210613598673,1.0,81.85737976782752,212.09784411276948,1.0,0.008291873963515755,Male
44.66949152542373,6532.224576271186,5.757203389830509,2.0059322033898304,2411.9533898305085,0.019067796610169493,66.3792372881356,212.87923728813558,0.9957627118644068,0.019067796610169493,Female
41.871224165341815,14355.737678855327,7.827503974562798,3.6941176470588233,2093.0,0.001589825119236884,67.44674085850556,244.33386327503973,0.017488076311605722,0.001589825119236884,Male
51.391452991452994,11378.011965811966,4.557094017094017,3.763931623931624,1788.851282051282,0.003418803418803419,84.78290598290599,222.8991452991453,0.005128205128205128,0.003418803418803419,Male
44.98847926267281,11983.55529953917,6.853456221198157,3.2076036866359443,1934.3064516129032,1.0,76.38709677419355,235.73963133640552,0.01152073732718894,1.0,Male
54.847457627118644,14822.76906779661,5.479025423728813,2.782415254237288,2311.4639830508477,0.006355932203389831,64.14830508474576,246.33262711864407,0.00847457627118644,1.0,Male
53.0020964360587,7012.111111111111,6.89517819706499,1.8454926624737944,3265.574423480084,1.0,81.25366876310272,218.0314465408805,0.010482180293501049,1.0,Male
48.97632058287796,9473.353369763207,6.491256830601093,2.6843351548269583,2539.1712204007285,0.0,72.6648451730419,263.8761384335155,0.0,1.0,Female
58.12678571428572,8093.989285714286,5.0808928571428575,2.8975,2035.425,0.025,86.98035714285714,258.0892857142857,0.0125,0.03214285714285714,Male
33.666666666666664,6146.618497109826,7.970327552986514,1.873025048169557,1921.4624277456646,0.08285163776493257,85.69942196531792,226.9344894026975,0.023121387283236993,0.005780346820809248,Male
42.14821428571429,6805.191071428571,7.700892857142857,3.840535714285714,2460.5285714285715,0.0,85.05,266.94107142857143,0.007142857142857143,0.010714285714285714,Female
39.86762075134168,5678.157423971377,6.827549194991056,2.4110912343470483,2565.109123434705,1.0,75.2468694096601,238.29695885509838,1.0,0.007155635062611807,Male
37.75213675213675,6664.747863247863,6.949145299145298,3.6444444444444444,2082.4893162393164,0.9957264957264957,67.97222222222223,266.0106837606838,0.049145299145299144,0.002136752136752137,Female
53.723270440251575,7236.626834381552,7.918238993710692,2.468972746331237,2824.2033542976937,0.041928721174004195,62.9895178197065,191.57651991614256,0.010482180293501049,0.008385744234800839,Male
60.51730769230769,11667.86923076923,6.053846153846154,1.6686538461538463,1978.128846153846,0.007692307692307693,84.21346153846154,188.26346153846154,0.0057692307692307696,0.009615384615384616,Female
37.01658767772512,14088.789099526066,8.310189573459716,3.462559241706161,2204.1635071090045,0.035545023696682464,77.89573459715639,251.72748815165878,0.04028436018957346,0.0071090047393364926,Male
